ccode,year,isic,imp_tv,imp_q,imp_uv,exp_tv,exp_q,exp_uv,mir_imp_tv,mir_imp_q,mir_imp_uv,mir_exp_tv,mir_exp_q,mir_exp_uv,ntb_core_s,ntb_core_w,ave_core_sim,ave_core_wgt,tar_savg_ahs,tar_iwahs,tar_savg_mfn,tar_iwmfn,tar_hs_lines,name,isicnames,ID_elast,ID_elast_se,ccode_isic,ccode_year,ind_prod_index,n_establ,n_employees,n_female_emp,wage_bill,output,gdp_c2000,gdp_current,gdp_pcppp_c2000,gdp_pcppp_current,pop,tau_imput,tau,tauhat,inv_imp_pen,inv_imp_pen_elast,alpha,X,Y,X2,Y2,net_imp_tv
PRT,1999,362,197646.0,2248e5,0.8790871,236820.1,4565e5,0.5187712,218566.9,2831e5,0.7676374,241128.5,5063e5,0.4911898,1.0,1.0,1.0,1.0,1.0407,1.0453,1.0449,1.0479,155,PORTUGAL,Glass and products,-1.006148,0.0078429,PRT-362,PRT-1999,129.60222364688647,481.0,9675.0,864.4004790550312,115295.2,657132.4,103e9,115e9,17624.56,17248.57,10237593.0,0,1.0453,0.04333684109824921,3.324794835210427,3.3044788989397453,9.450463600184144e-4,0.043603275997321236,0.1449719468341484,-0.043644522094060986,-0.14510908164356134,-39174.100000000006
PRT,1999,369,307086.4,2046e6,0.148322,318827.0,1242e6,0.2567521,364026.1,2719e6,0.1328538,255595.9,8332e5,0.2832288,1.0,1.0,1.0,1.0,1.0147,1.015,1.0182,1.0164,103,PORTUGAL,Other non-metallic mineral products,-0.7906393,0.3204103,PRT-369,PRT-1999,230.24268254020032,3039.0,40006.0,59052.84128270617,401638.3,3375005.0,103e9,115e9,17624.56,17248.57,10237593.0,0,1.015,0.014778325123152615,10.990408562541356,13.900660595218774,0.003907754488774852,0.011684324630541771,0.12841550146701916,-0.011730163228552236,-0.12891928638708824,-11740.599999999977
PRT,1999,371,1228216.0,3184e6,0.3857518,335181.9,8163e5,0.410597,1145868.0,314e7,0.3618192,312851.0,8918e5,0.3507812,1.3453608,1.4000914,1.201862256492271,1.146873763498502,1.0236,1.0246,1.0271,1.0267,637,PORTUGAL,Iron and steel,-1.010678,0.0170095,PRT-371,PRT-1999,161.24294670976553,192.0,9270.0,1088.4263444583537,97301.19,983220.0,103e9,115e9,17624.56,17248.57,10237593.0,1,1.171473763498502,0.146374395092222,0.8005269431435513,0.7920692279277389,9.054862798315972e-4,0.1479373808830168,0.11842785929494469,-0.1480714575562686,-0.11853519128432981,893034.1
PRT,1999,372,745188.7,3683e5,1.852469,198510.8,1163e5,1.599179,721447.5,2779e5,1.93006,127043.7,75430017.0,1.622458,1.0215827,1.0208472,0.9825154288924121,1.0015114979854212,1.0259,1.0195,1.027,1.0209,252,PORTUGAL,Non-ferrous metals,-1.010243,0.0117759,PRT-372,PRT-1999,169.9910183888111,352.0,5846.0,131.23497006531704,57448.11,451900.9,103e9,115e9,17624.56,17248.57,10237593.0,1,1.0210114979854212,0.02057910026173011,0.6064247887816872,0.6002761600740487,5.710326636348994e-4,0.020789891985711056,0.012607505856228917,-0.02080177047611431,-0.012614709267262755,546677.8999999999
PRT,1999,381,1115216.0,3039e5,3.66967,742208.4,2284e5,3.250086,1197658.0,3772e5,3.182604,635442.0,2227e5,2.79887,1.0210084,1.0451434,0.8590762869604136,0.9305214325933553,1.0242,1.0307,1.0315,1.0319,490,PORTUGAL,Fabricated metal products,-0.9790841,0.0429953,PRT-381,PRT-1999,139.45660539334685,13762.0,85659.0,9285.164371159508,646901.6,3723798.0,103e9,115e9,17624.56,17248.57,10237593.0,1,0.9612214325933552,-0.04034301160141737,3.339082294371673,3.410414176240502,0.008367103478327377,-0.03949920120506331,-0.13189108338565117,0.03983248371813169,0.13300394112406147,373007.6
PRT,1999,382,4438277.0,4543e5,9.769096,1273341.0,1465e5,8.690222,5051145.0,4662e5,10.18934,1251199.0,125e6,8.95763,1.0198807,1.0029439,1.3740495710243568,1.343189903807,1.0129,1.009,1.0174,1.0093,1029,PORTUGAL,Machinery  except electrical,-1.013048,0.0327596,PRT-382,PRT-1999,257.3093887846699,3658.0,48423.0,14170.07687942024,542150.8,2908842.0,103e9,115e9,17624.56,17248.57,10237593.0,1,1.352189903807,0.26045890655996834,0.6553989307111746,0.6469574301624155,0.004729920402188288,0.26385737437276285,0.17293184102416687,-0.2651113298607223,-0.17375368211013487,3164936.0
PRT,1999,383,3696883.0,2142e5,16.73071,3229295.0,1919e5,16.03489,3900313.0,5598e5,9.162334,3132968.0,3827e5,14.65108,1.021645,1.0827588,0.9919676366166439,0.9878124580569184,1.017,1.0215,1.0266,1.0233,1876,PORTUGAL,Machinery  electric,-1.429719,0.4869788,PRT-383,PRT-1999,155.3773003888486,1248.0,58324.0,15367.311570782987,563122.6,4344857.0,103e9,115e9,17624.56,17248.57,10237593.0,1,1.0093124580569186,0.009226536324387113,1.1752757660980886,0.8220326974028384,0.005697042263743049,0.013191354287166371,0.015503479015720762,-0.013266936585605009,-0.015592309059421687,467588.0
PRT,1999,384,7285839.0,4629e6,1.568689,3790131.0,5663e6,0.6680392,7411464.0,799e6,7.953934,3454067.0,4154e5,8.024604,1.1065574,1.054976,1.0898532262978597,0.981729578390832,1.0335,1.044,1.0397,1.0445,320,PORTUGAL,Transport equipment,-1.048124,0.003781,PRT-384,PRT-1999,117.86163201557429,792.0,37841.0,89095.37537178377,501717.8,5190246.0,103e9,115e9,17624.56,17248.57,10237593.0,1,1.025729578390832,0.025084173190361398,0.7123745117068878,0.6796662529499256,0.0036962789983934702,0.02629132394097433,0.0187292690545792,-0.0263888645467901,-0.0187987544960188,3495708.0
PRT,1999,385,866843.5,15364206.0,40.89448,217166.6,6166244.0,28.92079,857862.1,26533972.0,42.28463,191794.9,8305252.0,20.99244,1.026178,1.0481684,1.0114899307477487,0.9735227313647937,1.016,1.0148,1.0248,1.0155,388,PORTUGAL,Professional and scientific equipment,-0.9904822,0.009392,PRT-385,PRT-1999,180.8933780257746,732.0,6555.0,3386.3225213022647,67093.45,406416.5,103e9,115e9,17624.56,17248.57,10237593.0,1,0.9883227313647936,-0.01181523834737767,0.4688464526757137,0.47335171967321943,6.402872237644141e-4,-0.011702783271835071,-0.005486808423432556,0.011710281215283834,0.0054903238076208704,649676.9
PRT,1999,390,769520.0,58501169.0,10.17698,176661.8,11362814.0,8.992724,761171.2,1508e5,8.113817,160678.7,57119795.0,7.031973,1.1856287,1.1283672,1.0047154,1.0000406,1.0218,1.0155,1.0292,1.0162,278,PORTUGAL,Other manufactured products,-1.034854,0.0296741,PRT-390,PRT-1999,121.35423254410097,2603.0,15317.0,283.73209858275794,109129.6,876515.8,103e9,115e9,17624.56,17248.57,10237593.0,0,1.0155406,0.015302785531174248,1.1390422601101986,1.100679187702032,0.0014961524647443985,0.015836148818077805,0.01803804274118479,-0.01585987761305912,-0.01806507084145,592858.2
ROM,1999,311,444754.0,8298e5,0.4414778,121610.0,3888e5,0.3027149,404327.9,9593e5,0.3532031,137548.6,3435e5,0.3958084,1.0615942,1.0379241,1.1494107,1.0915952,1.238,1.2112,1.2663,1.3684,1268,ROMANIA,Food products,-1.074192,0.0530536,ROM-311,ROM-1999,85.0,10085.0,152505.6374765657,2517.525380577584,308401.6964148904,5311843.0,368e8,356e8,5948.949,5822.038,17956863.745751623,0,1.3027952,0.23241964661828662,11.94332822189345,11.118429686586243,0.008492888270238542,0.24966332504019056,2.9818110359242658,-0.2518018500186382,-3.0073521416525835,323144.0
ROM,1999,313,29879.0,80517888.0,0.3710852,25825.0,44018191.0,0.5863031,29356.19,82484459.0,0.3552531,33597.09,45129583.0,0.7114918,1.6111111,1.4361257,1.1252405,1.0176188,1.7208,1.5752000000000002,1.9595,1.6887,179,ROMANIA,Beverages,-1.889982,0.5542505,ROM-313,ROM-1999,85.0,1346.0,42397.523247797355,9385.676115855404,170725.10961564956,1465458.0,368e8,356e8,5948.949,5822.038,13068062.243337072,0,1.5928188,0.37218219674453873,49.04642056293718,25.950734220186845,0.0032443618998994517,0.7034176525676367,34.500118019226335,-0.7057072221917997,-34.612413213921165,4054.0
ROM,1999,314,36475.0,2491357.0,14.56796,113.0,2e4,5.65,33024.63,13536401.0,2.531886,201.456,59823.0,3.367534,1.8333333,1.9503496,1.2247785,1.1576578,1.9433,1.979,1.95,1.9790999999999999,9,ROMANIA,Tobacco,-1.000868,0.0207164,ROM-314,ROM-1999,125.0,21.0,4400.0,176069.11388699943,0.175,248088.7,368e8,356e8,5948.949,5822.038,65503979.24682575,0,2.1366578,0.5319793370749402,6.80160932145305,6.795710644613525,6.7171491726027e-5,0.5324410951395212,3.6214563158256374,-0.5324768624046786,-3.6216995907897354,36362.0
ROM,1999,321,1481754.0,1998e5,7.382219,154369.0,45340303.0,3.35311,1254880.0,1562e5,9.242434,159364.3,47382095.0,3.364956,1.003876,1.0000119,1.0005034,1.00000168,1.1198,1.1148,1.1738,1.1667,920,ROMANIA,Textiles,-1.112357,0.0864433,ROM-321,ROM-1999,58.0,2299.0,101700.0,32994080.820025418,0.072,808988.6,368e8,356e8,5948.949,5822.038,105327710.40336761,0,1.11480168,0.10297946447299937,0.5459668743934553,0.4908198306779705,9.655578727623075e-4,0.11454992816279212,0.06254046624103445,-0.11466063964609842,-0.06260091104353466,1327385.0
ROM,1999,322,264087.0,22861362.0,11.43628,1163872.0,64346134.0,18.07492,489688.2,70166713.0,14.67852,1558056.0,74478852.0,21.96456,1.0,1.0,1.0,1.0,1.1848,1.1509,1.2907,1.2926,410,ROMANIA,Wearing apparel  except footwear,-0.9720583,0.1515661,ROM-322,ROM-1999,89.0,4830.0,58268.215498099475,7437.4754925176785,186846.3736629039,940259.4,368e8,356e8,5948.949,5822.038,17308789.84853041,0,1.1509,0.1311147797375967,3.5604153176794013,3.6627590317158973,0.0033663945317960334,0.12745120989660266,0.45377923997263664,-0.12788171018649122,-0.45531199979902126,-899785.0
ROM,1999,323,447616.0,46309100.0,9.661428,289029.0,19561719.0,14.76767,489835.9,55069652.0,9.349117,306929.0,18859903.0,16.27888,1.0,1.0,1.0,1.0,1.1002,1.0368,1.1426,1.1046,107,ROMANIA,Leather products,-1.011297,0.024926,ROM-323,ROM-1999,85.0,687.0,2613.9092066992503,173.88633281566135,2485.6067501184916,53174.7,368e8,356e8,5948.949,5822.038,15361414.615599915,0,1.0368,0.03549382716049378,0.11879535137260508,0.11746831185359503,1.7016070929071583e-4,0.035894800925925854,0.004264135488445072,-0.03590090985021017,-0.004264861200251936,158587.0
ROM,1999,324,15987.0,8540660.0,1.871869,391521.0,36807561.0,10.63697,21954.47,10487551.0,13.65317,424746.0,34526080.0,11.78463,1.0,1.0,1.0,1.0,1.1488,1.1619,1.25,1.25,49,ROMANIA,Footwear  except rubber or plastic,-0.4322559,0.8346745,ROM-324,ROM-1999,85.0,942.0,57599.730021092,20139.140885651774,85673.06418085843,1827975.7117540285,368e8,356e8,5948.949,5822.038,11920548.234703274,0,1.1619,0.13934073500301225,114.34138435941881,264.52243765653355,0.004831969879825394,0.06023085481538857,6.886879320742696,-0.06052330158567815,-6.920318089309048,-375534.0
ROM,1999,331,76868.0,1057e5,0.7258286,456638.0,1413e6,0.3232524,67602.53,90791983.0,0.7321281,466239.1,883e6,0.4079893,1.0,1.0,1.0,1.0,1.0726,1.0521,1.1324,1.1264,169,ROMANIA,Wood products  except furniture,-0.7255965,0.3007574,ROM-331,ROM-1999,83.0,4748.0,75800.0,1032891.4915018982,0.067,729798.2,368e8,356e8,5948.949,5822.038,58290213.546714574,0,1.0521,0.04952000760383997,9.494174428891085,13.08464749883866,0.0013003898148229093,0.0359315441973197,0.34114034810876254,-0.03597833005127268,-0.3415845411669968,-379770.0
ROM,1999,332,43353.0,33857977.0,1.280437,420170.0,2645e5,1.588555,45944.59,19704695.0,2.292448,442745.3,2514e5,1.683559,1.0,1.0,1.0,1.0,1.112,1.096,1.1913,1.1968,40,ROMANIA,Furniture  except metal,-0.9980156,0.0169793,ROM-332,ROM-1999,148.0,1677.0,14556.778983481458,2796.7006414782513,22548.366656197762,708837.9,368e8,356e8,5948.949,5822.038,16670795.75789009,0,1.096,0.08759124087591248,16.350377136530344,16.3828873381642,8.731904100373796e-4,0.08741742481751837,1.4293078640707126,-0.08749382358521043,-1.430557012735244,-376817.0
ROM,1999,341,180535.0,1643e5,1.098921,46842.0,123e6,0.3803053,154938.8,1473e5,1.050297,46853.16,1007e5,0.4618706,1.0347826,1.0036629,1.0338925,1.000023,1.0662,1.05,1.13,1.1477,210,ROMANIA,Paper and products,-1.248994,0.1959658,ROM-341,ROM-1999,71.0,399.0,17900.0,1584416.1108606658,0.09,312432.3,368e8,356e8,5948.949,5822.038,144165682.28194338,0,1.0500230000000002,0.04763990884009221,1.7305912980862437,1.3855881598200182,1.2416269750656158e-4,0.05950196030182208,0.10297357471740641,-0.0595093491431386,-0.10298636178189173,133693.0
ROM,1999,342,83637.0,15127525.0,5.275219,3932.0,1044879.0,3.119021,55742.06,12390392.0,4.504521,3513.337,998581.0,3.474043,1.0,1.0,1.0,1.0,1.0429,1.0275,1.0793,1.0787,41,ROMANIA,Printing and publishing,-1.245674,0.530684,ROM-342,ROM-1999,54.0,2200.0,11290.267799990817,57845.35278691129,19452.57796854126,347776.26330046187,368e8,356e8,5948.949,5822.038,21027002.845955186,0,1.0275,0.026763990267639978,4.158162814310196,3.338082688014839,5.369413740371774e-4,0.033339206812652164,0.13862985002696737,-0.03335711762922591,-0.1387043261184183,79705.0
ROM,1999,351,607061.0,8104e5,0.7473414,392485.0,2006e6,0.1954607,469794.2,6778e5,0.6860441,400284.5,1687e6,0.23589,1.3721739,1.5009227,1.0794283,1.1332393,1.0688,1.0677,1.1597,1.1604,1161,ROMANIA,Industrial chemicals,-1.017971,0.0093604,ROM-351,ROM-1999,53.0,256.0,5024.579541609371,43.50654692039786,85084.36838825638,951319.4,368e8,356e8,5948.949,5822.038,9906565.837062271,0,1.2009393000000002,0.16731844815137628,1.5670902924088355,1.5394252806895634,5.071969059965767e-4,0.17032532798310468,0.2669151680336743,-0.1704117603006746,-0.26705061527948853,214576.0
ROM,1999,352,565545.0,1599e5,3.356592,44451.0,25271960.0,1.741931,489152.3,1731e5,2.922209,40653.47,28175388.0,1.427323,1.6569767,1.8909985,1.1460519,1.1673089,1.0691,1.0411,1.1585,1.1204,304,ROMANIA,Other chemicals,-1.00588,0.011398,ROM-352,ROM-1999,53.0,807.0,13931.457033898485,3843.509656795989,143630.0187647973,547282.1,368e8,356e8,5948.949,5822.038,12334684.64632298,0,1.2084089,0.17246554539609896,0.9677074326534582,0.9620505752708653,0.0011294538476953693,0.17347964280302802,0.16787753975455721,-0.17367580160540283,-0.16806736408559572,521094.0
ROM,1999,353,183634.0,1552e6,0.1183369,327930.0,2112e6,0.1552537,183058.8,1803e6,0.1012518,265674.2,1586e6,0.1675586,1.5625,1.9623537,1.3422223,1.2393546,1.0476,1.0184,1.1038000000000001,1.0349,83,ROMANIA,Petroleum refineries,-0.7358119,0.4176064,ROM-353,ROM-1999,74.0,20.0,2210.390312928888,80.23859544229629,14312.316967189216,1690348.0,368e8,356e8,5948.949,5822.038,11732921.240592852,0,1.2577546,0.20493234530805926,9.204983826524499,12.509968684285344,1.8839215465637943e-4,0.15079165837257916,1.3880347764943988,-0.15082007169085043,-1.3882963206295438,-144296.0
ROM,1999,354,18081.0,25975861.0,0.6960693,128.0,370312.0,0.3456545,12999.26,23958576.0,0.5412371,1137.398,3556198.0,0.3188059,1.0,1.0,1.0,1.0,1.0294,1.0134,1.0813,1.0442,14,ROMANIA,Miscellaneous petroleum and coal products,-1.002318,0.0059659,ROM-354,ROM-1999,74.0,1.0,823.946381672579,10.194490252897111,13340.311374843553,101440.9,368e8,356e8,5948.949,5822.038,9052807.31969014,0,1.0134,0.013222814288533726,5.6103589403240965,5.597384203739828,9.101556595383067e-5,0.013253464772054602,0.074356694574167,-0.01325467115345111,-0.07436346280682034,17953.0
ROM,1999,355,74698.0,25005291.0,2.986088,57595.0,32167954.0,1.789141,45136.82,18141201.0,2.474418,59869.64,25282748.0,1.884226,1.0,1.0,1.0,1.0,1.0964,1.0741,1.1752,1.2063,96,ROMANIA,Rubber products,-1.046193,0.1043037,ROM-355,ROM-1999,58.0,447.0,10910.6713101819,1192.9981159058482,2698.379893670435,224760.6,368e8,356e8,5948.949,5822.038,23590724.857392706,0,1.0741,0.06898798994507034,3.008923933706391,2.8760696484361787,4.624983495054747e-4,0.07217475216460302,0.2171683391974012,-0.07220814831401905,-0.2172688256706727,17103.0
ROM,1999,356,175085.0,61658084.0,2.834568,57576.0,17502644.0,3.285218,158973.3,60691978.0,2.911765,123117.5,20530961.0,4.914778,1.02,1.0585265,1.0788745,1.0814548,1.1132,1.0845,1.2017,1.1877,121,ROMANIA,Plastic products,-0.9742122,0.0837879,ROM-356,ROM-1999,58.0,1113.0,61849.20631918199,97236.5132131988,31577.723455199353,241172.7,368e8,356e8,5948.949,5822.038,24625227.39544496,0,1.1659548,0.14233381945852444,1.377460661964189,1.413922615590514,0.0025116197030782554,0.13866334338909186,0.19100330077490613,-0.1390124898976929,-0.1914842363557662,117509.0
ROM,1999,361,4534.0,2690990.0,1.63137,58550.0,52973072.0,1.105278,7700.555,2970052.0,2.541263,65802.13,52204326.0,1.241568,1.0,1.0,1.0,1.0,1.1137,1.1091,1.2006999999999999,1.1873,22,ROMANIA,Pottery  china  earthenware,-0.5138798,0.9337164,ROM-361,ROM-1999,85.0,185.0,53205.22076429182,13849.423468153434,25133.123461340936,523987.4171741258,368e8,356e8,5948.949,5822.038,38716847.19716183,0,1.1091,0.09836804616355602,115.56846430836475,224.89396218408422,0.0013742136722380658,0.05054935188891892,5.841910969585496,-0.05061891309136292,-5.849950050927393,-54016.0
ROM,1999,362,52921.0,86770141.0,0.6078128,82453.0,82693733.0,0.9962545,42938.87,95481952.0,0.5188329,86245.45,65853204.0,1.038337,1.0166667,1.0007367,1.1266220403376606,1.1388654945739038,1.0694,1.0486,1.1562999999999999,1.1437,145,ROMANIA,Glass and products,-1.007719,0.0116159,ROM-362,ROM-1999,85.0,310.0,29118.978940219164,4378.178169415195,65387.91320733416,179115.3,368e8,356e8,5948.949,5822.038,25274418.0679697,1,1.1874654945739038,0.15787026690924752,3.3845789006254603,3.358653454609331,0.0011521127355696343,0.15908886749952003,0.538448824263275,-0.15927236722222105,-0.5390698935529995,-29532.0
ROM,1999,369,91882.0,3059e5,0.2987698,69505.0,2038e6,0.0340322,81323.55,2869e5,0.27882439999999997,95619.6,1882e6,0.0484475,1.0,1.0,1.0,1.0,1.044,1.0385,1.1085,1.121,121,ROMANIA,Other non-metallic mineral products,-0.8089661,0.2955308,ROM-369,ROM-1999,85.0,907.0,4679.2459600981365,5740.888443937357,14565.33234727911,36288.134386870566,368e8,356e8,5948.949,5822.038,16791073.966172013,0,1.0385,0.03707270101107364,0.3949428004056351,0.4882068610855697,2.7867460827848994e-4,0.02999055835339429,0.011844555101818154,-0.0299989182901976,-0.011847856798670469,22377.0
ROM,1999,371,300476.0,5627e5,0.5340105,691443.0,2435e6,0.2839855,240969.9,4931e5,0.4882383,659079.0,2104e6,0.3084628,1.0,1.0,1.0,1.0,1.0754,1.0825,1.1641,1.1492,559,ROMANIA,Iron and steel,-1.008423,0.0220864,ROM-371,ROM-1999,64.0,171.0,13546.99320965491,11992.048628795244,29978.574892905428,1136813.0,368e8,356e8,5948.949,5822.038,23069766.83471705,0,1.0825,0.07621247113163974,3.783373713707584,3.751772533656594,5.872184711146892e-4,0.07685440877598157,0.2907689499455861,-0.0768995656213351,-0.2909397951672906,-390967.0
ROM,1999,372,101212.0,45621437.0,2.214376,317029.0,272e6,1.165417,66444.86,26446162.0,2.471034,330125.5,2373e5,1.367708,1.0900901,1.0147803,1.0650706,1.0046022,1.0447,1.0464,1.0757,1.1019,246,ROMANIA,Non-ferrous metals,-1.01094,0.0287781,ROM-372,ROM-1999,64.0,252.0,25241.39184993083,107027.91820395016,38982.374629811355,487761.8,368e8,356e8,5948.949,5822.038,19614642.449059922,0,1.0510021999999999,0.04852720574704781,4.819209184681658,4.767057574813202,0.0012868647448192757,0.04905809337792053,0.23642121418984507,-0.04912130585464434,-0.2367258483382589,-215817.0
ROM,1999,381,322811.0,1042e5,3.05732,177435.0,1358e5,1.303174,312321.9,103e6,3.042512,189736.3,1378e5,1.29542,1.0506329,1.1274381,1.0190521,1.0814297,1.0905,1.0685,1.1705999999999999,1.1679,424,ROMANIA,Fabricated metal products,-0.9725431,0.0558068,ROM-381,ROM-1999,53.0,3330.0,86900.0,15641344.095507756,0.085,772410.1,368e8,356e8,5948.949,5822.038,81914246.42835532,0,1.1499297,0.13038162245918158,2.392762638200061,2.4603152684956187,0.0010608655244848694,0.1268017472894821,0.3034064833727586,-0.12693640975038817,-0.30372869867798274,145376.0
